Timestamp,Machine_ID,Power_Consumption_kW,Machine_Status,Alarm_Code
2024-01-01 01:00:00,Machine_5,129.94,Running,Low Pressure
2024-01-01 01:00:00,Machine_6,179.82,Running,None
2024-01-01 01:00:00,Machine_7,103.09,Running,None
2024-01-01 01:00:00,Machine_8,171.82,Running,Low Pressure
2024-01-01 01:00:00,Machine_9,184.68,Running,None
2024-01-01 01:00:00,Machine_10,166.99,Error,Overheat
2024-01-01 01:15:00,Machine_1,138.62,Running,None
2024-01-01 01:15:00,Machine_2,169.16,Running,Low Pressure
2024-01-01 01:15:00,Machine_3,135.45,Running,None
2024-01-01 01:15:00,Machine_4,197.50,Running,None
2024-01-01 01:15:00,Machine_5,129.70,Idle,None
2024-01-01 01:15:00,Machine_6,123.71,Running,None
2024-01-01 01:15:00,Machine_7,138.44,Running,None
2024-01-01 01:15:00,Machine_8,152.26,Running,None
2024-01-01 01:15:00,Machine_9,100.15,Running,None
2024-01-01 01:15:00,Machine_10,196.30,Running,None
2024-01-01 01:30:00,Machine_1,105.05,Running,None
2024-01-01 01:30:00,Machine_2,170.12,Running,None
2024-01-01 01:30:00,Machine_3,154.71,Running,None
2024-01-01 01:30:00,Machine_4,114.92,Running,None
2024-01-01 01:30:00,Machine_5,156.69,Running,None
2024-01-01 01:30:00,Machine_6,136.84,Running,None
2024-01-01 01:30:00,Machine_7,172.84,Running,None
2024-01-01 01:30:00,Machine_8,164.02,Running,Low Pressure
2024-01-01 01:30:00,Machine_9,180.00,Running,None
2024-01-01 01:30:00,Machine_10,189.43,Running,None
2024-01-01 01:45:00,Machine_1,127.86,Running,None
2024-01-01 01:45:00,Machine_2,162.67,Running,None
2024-01-01 01:45:00,Machine_3,147.79,Running,Low Pressure
2024-01-01 01:45:00,Machine_4,114.62,Running,None
2024-01-01 01:45:00,Machine_5,174.04,Running,None
2024-01-01 01:45:00,Machine_6,114.49,Running,None
2024-01-01 01:45:00,Machine_7,137.09,Running,Low Pressure
2024-01-01 01:45:00,Machine_8,136.14,Running,None
2024-01-01 01:45:00,Machine_9,170.67,Running,None
2024-01-01 01:45:00,Machine_10,122.49,Running,None
2024-01-01 02:00:00,Machine_1,102.99,Running,None
2024-01-01 02:00:00,Machine_2,103.04,Running,None
2024-01-01 02:00:00,Machine_3,197.60,Running,None
2024-01-01 02:00:00,Machine_4,150.77,Running,None
2024-01-01 02:00:00,Machine_5,120.09,Error,Vibration High
2024-01-01 02:00:00,Machine_6,149.57,Running,None
2024-01-01 02:00:00,Machine_7,102.49,Running,None
2024-01-01 02:00:00,Machine_8,138.52,Running,None
2024-01-01 02:00:00,Machine_9,196.60,Running,None
2024-01-01 02:00:00,Machine_10,115.17,Running,None
2024-01-01 02:15:00,Machine_1,181.52,Running,None
2024-01-01 02:15:00,Machine_2,140.46,Running,None
2024-01-01 02:15:00,Machine_3,191.93,Running,None
2024-01-01 02:15:00,Machine_4,164.89,Running,None
2024-01-01 02:15:00,Machine_5,177.79,Running,None
2024-01-01 02:15:00,Machine_6,117.85,Running,None
2024-01-01 02:15:00,Machine_7,130.53,Running,None
2024-01-01 02:15:00,Machine_8,124.90,Running,None
2024-01-01 02:15:00,Machine_9,130.58,Running,None
2024-01-01 02:15:00,Machine_10,160.64,Running,None
2024-01-01 02:30:00,Machine_1,104.14,Running,None
2024-01-01 02:30:00,Machine_2,197.67,Running,None
2024-01-01 02:30:00,Machine_3,186.08,Running,None
2024-01-01 02:30:00,Machine_4,163.14,Running,None
2024-01-01 02:30:00,Machine_5,130.58,Running,None
2024-01-01 02:30:00,Machine_6,154.28,Running,None
2024-01-01 02:30:00,Machine_7,163.14,Running,None
2024-01-01 02:30:00,Machine_8,116.90,Running,None
2024-01-01 02:30:00,Machine_9,195.44,Running,None
2024-01-01 02:30:00,Machine_10,164.27,Running,Overheat
2024-01-01 02:45:00,Machine_1,170.69,Running,None
2024-01-01 02:45:00,Machine_2,145.03,Running,Vibration High
2024-01-01 02:45:00,Machine_3,129.40,Running,None
2024-01-01 02:45:00,Machine_4,119.03,Running,None
2024-01-01 02:45:00,Machine_5,103.88,Idle,None
2024-01-01 02:45:00,Machine_6,121.72,Error,Low Pressure
2024-01-01 02:45:00,Machine_7,194.94,Running,None
2024-01-01 02:45:00,Machine_8,145.45,Running,None
2024-01-01 02:45:00,Machine_9,179.30,Running,None
2024-01-01 02:45:00,Machine_10,100.91,Error,Overheat
2024-01-01 03:00:00,Machine_1,155.66,Running,Overheat
2024-01-01 03:00:00,Machine_2,102.18,Running,Vibration High
2024-01-01 03:00:00,Machine_3,167.92,Running,None
2024-01-01 03:00:00,Machine_4,185.03,Running,None
2024-01-01 03:00:00,Machine_5,182.35,Running,None
2024-01-01 03:00:00,Machine_6,130.46,Running,None
2024-01-01 03:00:00,Machine_7,137.95,Running,None
2024-01-01 03:00:00,Machine_8,160.51,Running,None
2024-01-01 03:00:00,Machine_9,101.67,Running,Overheat
2024-01-01 03:00:00,Machine_10,192.02,Running,Overheat
2024-01-01 03:15:00,Machine_1,166.31,Running,Low Pressure
2024-01-01 03:15:00,Machine_2,178.85,Running,None
2024-01-01 03:15:00,Machine_3,156.78,Running,Low Pressure
2024-01-01 03:15:00,Machine_4,183.99,Running,None
2024-01-01 03:15:00,Machine_5,135.46,Running,None
2024-01-01 03:15:00,Machine_6,109.01,Running,None
2024-01-01 03:15:00,Machine_7,164.91,Running,None
2024-01-01 03:15:00,Machine_8,177.48,Running,None
2024-01-01 03:15:00,Machine_9,125.68,Running,None
2024-01-01 03:15:00,Machine_10,105.31,Running,None
2024-01-01 03:30:00,Machine_1,173.97,Idle,None
2024-01-01 03:30:00,Machine_2,143.43,Running,None
2024-01-01 03:30:00,Machine_3,113.53,Running,None
2024-01-01 03:30:00,Machine_4,133.45,Running,None
2024-01-01 03:30:00,Machine_5,118.08,Running,None
2024-01-01 03:30:00,Machine_6,128.45,Running,None
2024-01-01 03:30:00,Machine_7,153.24,Error,Low Pressure
2024-01-01 03:30:00,Machine_8,190.06,Running,None
2024-01-01 03:30:00,Machine_9,153.48,Running,None
2024-01-01 03:30:00,Machine_10,126.45,Running,None
2024-01-01 03:45:00,Machine_1,105.81,Running,None
2024-01-01 03:45:00,Machine_2,117.23,Running,None
2024-01-01 03:45:00,Machine_3,119.60,Running,None
2024-01-01 03:45:00,Machine_4,197.48,Running,None
2024-01-01 03:45:00,Machine_5,112.92,Running,None
2024-01-01 03:45:00,Machine_6,190.55,Running,None
2024-01-01 03:45:00,Machine_7,150.23,Running,Vibration High
2024-01-01 03:45:00,Machine_8,134.37,Error,Low Pressure
2024-01-01 03:45:00,Machine_9,107.30,Running,None
2024-01-01 03:45:00,Machine_10,130.40,Running,None
2024-01-01 04:00:00,Machine_1,183.92,Running,Low Pressure
2024-01-01 04:00:00,Machine_2,106.20,Running,None
2024-01-01 04:00:00,Machine_3,149.65,Running,Vibration High
2024-01-01 04:00:00,Machine_4,140.63,Idle,None
2024-01-01 04:00:00,Machine_5,138.05,Running,None
2024-01-01 04:00:00,Machine_6,103.64,Running,None
2024-01-01 04:00:00,Machine_7,119.82,Running,None
2024-01-01 04:00:00,Machine_8,160.35,Running,None
2024-01-01 04:00:00,Machine_9,133.19,Running,None
2024-01-01 04:00:00,Machine_10,107.46,Running,None
2024-01-01 04:15:00,Machine_1,117.28,Running,None
2024-01-01 04:15:00,Machine_2,121.18,Idle,None
2024-01-01 04:15:00,Machine_3,183.92,Running,None
2024-01-01 04:15:00,Machine_4,148.75,Idle,None
2024-01-01 04:15:00,Machine_5,106.72,Running,None
2024-01-01 04:15:00,Machine_6,188.96,Idle,None
2024-01-01 04:15:00,Machine_7,102.62,Running,None
2024-01-01 04:15:00,Machine_8,181.71,Running,None
2024-01-01 04:15:00,Machine_9,157.23,Idle,None
2024-01-01 04:15:00,Machine_10,147.94,Running,None
2024-01-01 04:30:00,Machine_1,144.52,Running,None
2024-01-01 04:30:00,Machine_2,182.18,Running,None
2024-01-01 04:30:00,Machine_3,128.93,Running,Low Pressure
2024-01-01 04:30:00,Machine_4,170.85,Error,Low Pressure
2024-01-01 04:30:00,Machine_5,163.11,Running,None
2024-01-01 04:30:00,Machine_6,144.75,Error,Overheat
2024-01-01 04:30:00,Machine_7,102.48,Running,None
2024-01-01 04:30:00,Machine_8,179.68,Running,None
2024-01-01 04:30:00,Machine_9,138.17,Error,Low Pressure
2024-01-01 04:30:00,Machine_10,163.07,Running,None
2024-01-01 04:45:00,Machine_1,149.80,Running,None
2024-01-01 04:45:00,Machine_2,158.29,Running,None
2024-01-01 04:45:00,Machine_3,107.88,Running,None
2024-01-01 04:45:00,Machine_4,102.64,Running,None
2024-01-01 04:45:00,Machine_5,133.12,Running,None
2024-01-01 04:45:00,Machine_6,170.22,Running,None
2024-01-01 04:45:00,Machine_7,108.21,Running,None
2024-01-01 04:45:00,Machine_8,146.87,Error,Overheat
2024-01-01 04:45:00,Machine_9,131.92,Error,Vibration High
2024-01-01 04:45:00,Machine_10,198.36,Running,Low Pressure
2024-01-01 05:00:00,Machine_1,192.54,Idle,None
2024-01-01 05:00:00,Machine_2,176.37,Running,None
2024-01-01 05:00:00,Machine_3,186.91,Running,None
2024-01-01 05:00:00,Machine_4,152.19,Running,None
2024-01-01 05:00:00,Machine_5,170.56,Running,None
2024-01-01 05:00:00,Machine_6,188.75,Running,Overheat
2024-01-01 05:00:00,Machine_7,182.19,Running,None
2024-01-01 05:00:00,Machine_8,135.87,Running,None
2024-01-01 05:00:00,Machine_9,128.52,Running,None
2024-01-01 05:00:00,Machine_10,126.29,Running,Low Pressure
2024-01-01 05:15:00,Machine_1,170.95,Running,None
2024-01-01 05:15:00,Machine_2,151.20,Idle,None
2024-01-01 05:15:00,Machine_3,118.94,Idle,None
2024-01-01 05:15:00,Machine_4,198.73,Running,Overheat
2024-01-01 05:15:00,Machine_5,111.31,Running,None
2024-01-01 05:15:00,Machine_6,186.66,Idle,None
2024-01-01 05:15:00,Machine_7,199.25,Running,None
2024-01-01 05:15:00,Machine_8,191.54,Running,None
2024-01-01 05:15:00,Machine_9,163.26,Running,None
2024-01-01 05:15:00,Machine_10,167.94,Running,None
2024-01-01 05:30:00,Machine_1,106.45,Idle,None
2024-01-01 05:30:00,Machine_2,164.67,Running,None
2024-01-01 05:30:00,Machine_3,115.53,Running,None
2024-01-01 05:30:00,Machine_4,114.41,Running,None
2024-01-01 05:30:00,Machine_5,181.75,Running,None
2024-01-01 05:30:00,Machine_6,159.31,Running,None
2024-01-01 05:30:00,Machine_7,192.11,Running,None
2024-01-01 05:30:00,Machine_8,140.52,Running,None
2024-01-01 05:30:00,Machine_9,161.12,Running,None
2024-01-01 05:30:00,Machine_10,116.18,Idle,None
2024-01-01 05:45:00,Machine_1,103.53,Running,None
2024-01-01 05:45:00,Machine_2,117.67,Running,None
2024-01-01 05:45:00,Machine_3,169.75,Running,None
2024-01-01 05:45:00,Machine_4,120.97,Running,None
2024-01-01 05:45:00,Machine_5,126.91,Idle,None
2024-01-01 05:45:00,Machine_6,133.14,Running,None
2024-01-01 05:45:00,Machine_7,152.62,Running,None
2024-01-01 05:45:00,Machine_8,110.37,Idle,None
2024-01-01 05:45:00,Machine_9,181.74,Idle,None
2024-01-01 05:45:00,Machine_10,120.07,Running,None
2024-01-01 06:00:00,Machine_1,126.95,Running,None
2024-01-01 06:00:00,Machine_2,155.29,Running,None
2024-01-01 06:00:00,Machine_3,107.57,Running,Overheat
2024-01-01 06:00:00,Machine_4,139.01,Running,None
2024-01-01 06:00:00,Machine_5,134.42,Running,None
2024-01-01 06:00:00,Machine_6,189.51,Running,None
2024-01-01 06:00:00,Machine_7,199.18,Running,None
2024-01-01 06:00:00,Machine_8,110.34,Running,None
2024-01-01 06:00:00,Machine_9,145.13,Running,None
2024-01-01 06:00:00,Machine_10,165.03,Running,None
2024-01-01 06:15:00,Machine_1,101.16,Idle,None
2024-01-01 06:15:00,Machine_2,160.93,Idle,None
2024-01-01 06:15:00,Machine_3,170.24,Running,None
2024-01-01 06:15:00,Machine_4,101.44,Running,None
2024-01-01 06:15:00,Machine_5,102.65,Running,None
2024-01-01 06:15:00,Machine_6,111.68,Running,None
2024-01-01 06:15:00,Machine_7,104.49,Running,None
2024-01-01 06:15:00,Machine_8,112.87,Running,None
2024-01-01 06:15:00,Machine_9,144.83,Running,None
2024-01-01 06:15:00,Machine_10,181.54,Idle,None
2024-01-01 06:30:00,Machine_1,147.58,Running,None
2024-01-01 06:30:00,Machine_2,115.54,Running,None
2024-01-01 06:30:00,Machine_3,154.85,Running,Low Pressure
2024-01-01 06:30:00,Machine_4,130.36,Running,None
2024-01-01 06:30:00,Machine_5,110.30,Running,None
2024-01-01 06:30:00,Machine_6,106.95,Running,None
2024-01-01 06:30:00,Machine_7,146.72,Running,Low Pressure
2024-01-01 06:30:00,Machine_8,104.85,Idle,None
2024-01-01 06:30:00,Machine_9,117.28,Running,None
2024-01-01 06:30:00,Machine_10,188.88,Running,None
2024-01-01 06:45:00,Machine_1,188.49,Running,None
2024-01-01 06:45:00,Machine_2,149.31,Running,None
2024-01-01 06:45:00,Machine_3,177.24,Running,None
2024-01-01 06:45:00,Machine_4,123.13,Running,None
2024-01-01 06:45:00,Machine_5,134.73,Error,Low Pressure
2024-01-01 06:45:00,Machine_6,102.75,Running,None
2024-01-01 06:45:00,Machine_7,111.91,Running,Overheat
2024-01-01 06:45:00,Machine_8,195.96,Running,None
2024-01-01 06:45:00,Machine_9,141.47,Running,Overheat
2024-01-01 06:45:00,Machine_10,141.35,Running,None
2024-01-01 07:00:00,Machine_1,172.64,Idle,None
2024-01-01 07:00:00,Machine_2,175.71,Running,None
2024-01-01 07:00:00,Machine_3,195.45,Running,None
2024-01-01 07:00:00,Machine_4,117.63,Running,Vibration High
2024-01-01 07:00:00,Machine_5,131.44,Running,None
2024-01-01 07:00:00,Machine_6,131.14,Running,None
2024-01-01 07:00:00,Machine_7,121.90,Running,None
2024-01-01 07:00:00,Machine_8,150.01,Idle,None
2024-01-01 07:00:00,Machine_9,136.56,Running,None
2024-01-01 07:00:00,Machine_10,152.52,Running,None
2024-01-01 07:15:00,Machine_1,113.32,Running,None
2024-01-01 07:15:00,Machine_2,173.04,Running,None
2024-01-01 07:15:00,Machine_3,112.40,Running,None
2024-01-01 07:15:00,Machine_4,130.21,Running,None
2024-01-01 07:15:00,Machine_5,194.89,Running,None
2024-01-01 07:15:00,Machine_6,124.88,Running,None
2024-01-01 07:15:00,Machine_7,147.15,Running,None
2024-01-01 07:15:00,Machine_8,112.90,Running,None
2024-01-01 07:15:00,Machine_9,140.63,Running,None
2024-01-01 07:15:00,Machine_10,178.01,Running,None
2024-01-01 07:30:00,Machine_1,146.29,Error,Overheat
2024-01-01 07:30:00,Machine_2,139.75,Running,None
2024-01-01 07:30:00,Machine_3,107.24,Error,Vibration High
2024-01-01 07:30:00,Machine_4,113.77,Running,None
2024-01-01 07:30:00,Machine_5,155.84,Running,None
2024-01-01 07:30:00,Machine_6,138.36,Running,None
2024-01-01 07:30:00,Machine_7,131.86,Running,None
2024-01-01 07:30:00,Machine_8,183.19,Running,None
2024-01-01 07:30:00,Machine_9,102.68,Running,None
2024-01-01 07:30:00,Machine_10,128.51,Running,None
2024-01-01 07:45:00,Machine_1,146.51,Running,None
2024-01-01 07:45:00,Machine_2,185.78,Error,Low Pressure
2024-01-01 07:45:00,Machine_3,153.60,Running,None
2024-01-01 07:45:00,Machine_4,152.76,Running,None
2024-01-01 07:45:00,Machine_5,126.54,Running,None
2024-01-01 07:45:00,Machine_6,124.38,Running,None
2024-01-01 07:45:00,Machine_7,156.31,Running,None
2024-01-01 07:45:00,Machine_8,131.01,Running,None
2024-01-01 07:45:00,Machine_9,165.35,Idle,None
2024-01-01 07:45:00,Machine_10,177.26,Running,None
2024-01-01 08:00:00,Machine_1,178.85,Running,None
2024-01-01 08:00:00,Machine_2,163.31,Running,None
2024-01-01 08:00:00,Machine_3,102.95,Running,Low Pressure
2024-01-01 08:00:00,Machine_4,151.48,Running,None
2024-01-01 08:00:00,Machine_5,168.53,Running,None
2024-01-01 08:00:00,Machine_6,181.43,Idle,None
2024-01-01 08:00:00,Machine_7,149.27,Running,None
2024-01-01 08:00:00,Machine_8,184.11,Running,None
2024-01-01 08:00:00,Machine_9,134.62,Running,None
2024-01-01 08:00:00,Machine_10,141.07,Running,None
2024-01-01 08:15:00,Machine_1,145.33,Running,None
2024-01-01 08:15:00,Machine_2,146.86,Running,None
2024-01-01 08:15:00,Machine_3,103.23,Running,None
2024-01-01 08:15:00,Machine_4,139.88,Idle,None
2024-01-01 08:15:00,Machine_5,143.56,Running,None
2024-01-01 08:15:00,Machine_6,195.69,Running,None
2024-01-01 08:15:00,Machine_7,102.49,Running,None
2024-01-01 08:15:00,Machine_8,177.81,Running,None
2024-01-01 08:15:00,Machine_9,167.17,Running,None
2024-01-01 08:15:00,Machine_10,116.84,Running,None
2024-01-01 08:30:00,Machine_1,197.64,Running,None
2024-01-01 08:30:00,Machine_2,138.01,Running,None
2024-01-01 08:30:00,Machine_3,112.20,Running,None
2024-01-01 08:30:00,Machine_4,155.34,Running,None
2024-01-01 08:30:00,Machine_5,113.80,Running,None
2024-01-01 08:30:00,Machine_6,193.83,Running,None
2024-01-01 08:30:00,Machine_7,193.42,Running,None
2024-01-01 08:30:00,Machine_8,106.63,Running,Low Pressure
2024-01-01 08:30:00,Machine_9,198.70,Running,None
2024-01-01 08:30:00,Machine_10,101.78,Idle,None
2024-01-01 08:45:00,Machine_1,188.81,Running,None
2024-01-01 08:45:00,Machine_2,135.54,Running,None
2024-01-01 08:45:00,Machine_3,130.99,Running,None
2024-01-01 08:45:00,Machine_4,199.24,Running,Low Pressure
2024-01-01 08:45:00,Machine_5,104.57,Error,Low Pressure
2024-01-01 08:45:00,Machine_6,199.61,Idle,None
2024-01-01 08:45:00,Machine_7,181.70,Running,None
2024-01-01 08:45:00,Machine_8,190.92,Running,None
2024-01-01 08:45:00,Machine_9,130.50,Running,None
2024-01-01 08:45:00,Machine_10,157.60,Idle,None
2024-01-01 09:00:00,Machine_1,104.08,Running,None
2024-01-01 09:00:00,Machine_2,198.21,Running,None
2024-01-01 09:00:00,Machine_3,159.97,Running,None
2024-01-01 09:00:00,Machine_4,198.25,Running,None
2024-01-01 09:00:00,Machine_5,172.79,Running,None
2024-01-01 09:00:00,Machine_6,142.20,Error,Low Pressure
2024-01-01 09:00:00,Machine_7,151.63,Running,None
2024-01-01 09:00:00,Machine_8,178.92,Running,None
2024-01-01 09:00:00,Machine_9,106.18,Running,None
2024-01-01 09:00:00,Machine_10,182.45,Running,None
2024-01-01 09:15:00,Machine_1,159.12,Running,None
2024-01-01 09:15:00,Machine_2,116.05,Running,None
2024-01-01 09:15:00,Machine_3,183.75,Running,None
2024-01-01 09:15:00,Machine_4,185.16,Running,None
2024-01-01 09:15:00,Machine_5,172.77,Running,None
2024-01-01 09:15:00,Machine_6,144.96,Running,None
2024-01-01 09:15:00,Machine_7,113.76,Running,None
2024-01-01 09:15:00,Machine_8,167.30,Running,None
2024-01-01 09:15:00,Machine_9,104.79,Running,Low Pressure
2024-01-01 09:15:00,Machine_10,145.62,Running,None
2024-01-01 09:30:00,Machine_1,157.17,Running,None
2024-01-01 09:30:00,Machine_2,128.82,Running,Overheat
2024-01-01 09:30:00,Machine_3,121.09,Running,Overheat
2024-01-01 09:30:00,Machine_4,159.54,Running,None
2024-01-01 09:30:00,Machine_5,130.26,Idle,None
2024-01-01 09:30:00,Machine_6,119.45,Running,Vibration High
2024-01-01 09:30:00,Machine_7,191.40,Idle,None
2024-01-01 09:30:00,Machine_8,185.27,Idle,None
2024-01-01 09:30:00,Machine_9,196.51,Running,None
2024-01-01 09:30:00,Machine_10,125.93,Running,Vibration High
2024-01-01 09:45:00,Machine_1,138.23,Running,None
2024-01-01 09:45:00,Machine_2,128.08,Error,Overheat
2024-01-01 09:45:00,Machine_3,116.16,Error,Overheat
2024-01-01 09:45:00,Machine_4,181.36,Running,None
2024-01-01 09:45:00,Machine_5,135.99,Running,None
2024-01-01 09:45:00,Machine_6,183.19,Running,None
2024-01-01 09:45:00,Machine_7,195.18,Running,None
2024-01-01 09:45:00,Machine_8,161.28,Running,None
2024-01-01 09:45:00,Machine_9,190.43,Running,None
2024-01-01 09:45:00,Machine_10,136.91,Running,None
2024-01-01 10:00:00,Machine_1,192.85,Running,None
2024-01-01 10:00:00,Machine_2,107.72,Running,Overheat
2024-01-01 10:00:00,Machine_3,140.27,Running,None
2024-01-01 10:00:00,Machine_4,142.57,Idle,None
2024-01-01 10:00:00,Machine_5,136.88,Running,None
2024-01-01 10:00:00,Machine_6,131.37,Running,None
2024-01-01 10:00:00,Machine_7,134.58,Running,None
2024-01-01 10:00:00,Machine_8,119.53,Running,None
2024-01-01 10:00:00,Machine_9,149.05,Error,Vibration High
2024-01-01 10:00:00,Machine_10,123.59,Running,None
2024-01-01 10:15:00,Machine_1,149.83,Running,None
2024-01-01 10:15:00,Machine_2,151.12,Running,None
2024-01-01 10:15:00,Machine_3,185.15,Running,None
2024-01-01 10:15:00,Machine_4,150.15,Idle,None
2024-01-01 10:15:00,Machine_5,166.85,Error,Overheat
2024-01-01 10:15:00,Machine_6,174.20,Running,None
2024-01-01 10:15:00,Machine_7,105.25,Error,Vibration High
2024-01-01 10:15:00,Machine_8,191.91,Running,None
2024-01-01 10:15:00,Machine_9,175.79,Running,None
2024-01-01 10:15:00,Machine_10,171.53,Running,None
2024-01-01 10:30:00,Machine_1,119.00,Running,None
2024-01-01 10:30:00,Machine_2,147.27,Running,None
2024-01-01 10:30:00,Machine_3,197.01,Running,None
2024-01-01 10:30:00,Machine_4,103.77,Running,Overheat
2024-01-01 10:30:00,Machine_5,183.71,Running,None
2024-01-01 10:30:00,Machine_6,178.13,Running,None
2024-01-01 10:30:00,Machine_7,176.10,Running,None
2024-01-01 10:30:00,Machine_8,184.66,Running,None
2024-01-01 10:30:00,Machine_9,179.08,Running,None
2024-01-01 10:30:00,Machine_10,185.78,Running,None
2024-01-01 10:45:00,Machine_1,160.80,Running,None
2024-01-01 10:45:00,Machine_2,152.81,Running,None
2024-01-01 10:45:00,Machine_3,197.34,Running,None
2024-01-01 10:45:00,Machine_4,111.83,Running,None
2024-01-01 10:45:00,Machine_5,120.85,Running,None
2024-01-01 10:45:00,Machine_6,159.56,Running,Vibration High
2024-01-01 10:45:00,Machine_7,173.83,Running,None
2024-01-01 10:45:00,Machine_8,140.04,Running,Low Pressure
2024-01-01 10:45:00,Machine_9,189.13,Running,None
2024-01-01 10:45:00,Machine_10,162.10,Running,None
2024-01-01 11:00:00,Machine_1,151.66,Running,None
2024-01-01 11:00:00,Machine_2,110.72,Idle,None
2024-01-01 11:00:00,Machine_3,135.70,Error,Low Pressure
2024-01-01 11:00:00,Machine_4,169.73,Running,None
2024-01-01 11:00:00,Machine_5,180.75,Idle,None
2024-01-01 11:00:00,Machine_6,147.06,Running,None
2024-01-01 11:00:00,Machine_7,151.64,Running,Vibration High
2024-01-01 11:00:00,Machine_8,110.91,Running,None
2024-01-01 11:00:00,Machine_9,198.65,Running,None
2024-01-01 11:00:00,Machine_10,118.28,Running,None
2024-01-01 11:15:00,Machine_1,164.51,Running,None
2024-01-01 11:15:00,Machine_2,114.74,Running,None
2024-01-01 11:15:00,Machine_3,179.52,Running,None
2024-01-01 11:15:00,Machine_4,195.76,Running,None
2024-01-01 11:15:00,Machine_5,181.74,Running,None
2024-01-01 11:15:00,Machine_6,122.66,Running,Low Pressure
2024-01-01 11:15:00,Machine_7,109.81,Running,None
2024-01-01 11:15:00,Machine_8,151.97,Idle,None
2024-01-01 11:15:00,Machine_9,157.50,Running,None
2024-01-01 11:15:00,Machine_10,114.26,Running,None
2024-01-01 11:30:00,Machine_1,138.07,Running,None
2024-01-01 11:30:00,Machine_2,105.12,Running,None
2024-01-01 11:30:00,Machine_3,157.06,Running,None
2024-01-01 11:30:00,Machine_4,131.79,Idle,None
2024-01-01 11:30:00,Machine_5,189.05,Idle,None
2024-01-01 11:30:00,Machine_6,146.78,Running,None
2024-01-01 11:30:00,Machine_7,137.76,Idle,None
2024-01-01 11:30:00,Machine_8,147.97,Running,None
2024-01-01 11:30:00,Machine_9,171.75,Running,None
2024-01-01 11:30:00,Machine_10,154.96,Running,None
2024-01-01 11:45:00,Machine_1,102.43,Running,None
2024-01-01 11:45:00,Machine_2,133.48,Running,None
2024-01-01 11:45:00,Machine_3,104.73,Running,None
2024-01-01 11:45:00,Machine_4,151.60,Running,None
2024-01-01 11:45:00,Machine_5,112.08,Idle,None
2024-01-01 11:45:00,Machine_6,122.83,Running,None
2024-01-01 11:45:00,Machine_7,172.98,Running,None
2024-01-01 11:45:00,Machine_8,170.75,Running,None
2024-01-01 11:45:00,Machine_9,127.94,Running,None
2024-01-01 11:45:00,Machine_10,154.17,Running,None
2024-01-01 12:00:00,Machine_1,159.24,Running,None
2024-01-01 12:00:00,Machine_2,164.08,Running,Overheat
2024-01-01 12:00:00,Machine_3,167.79,Running,None
2024-01-01 12:00:00,Machine_4,136.46,Running,None
